id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error,disclosure_id,contract_value_krw,prior_year_revenue_krw,contract_to_revenue_ratio,validation_status
5622,20260518900663,1440153,넥사다이내믹스,351320,단일판매ㆍ공급계약체결,2026-05-18,KOSDAQ,1524.0,1521.0,1416.0,1444.0,-0.0019685039370078,-0.0708661417322834,-0.05249343832021,,5622,5400000000.0,13012868322,0.415,ok
5550,20260518900783,1649620,아우토크립트,331740,단일판매ㆍ공급계약체결,2026-05-18,KOSDAQ,11790.0,11820.0,10940.0,12820.0,0.0025445292620864,-0.0720949957591179,0.087362171331637,,5550,2900000000.0,25479479430,0.11380000000000001,ok
5364,20260519900209,1506990,옵티코어,380540,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,8450.0,8450.0,8450.0,8450.0,0.0,0.0,0.0,,5364,2418708600.0,23301941369,0.1038,ok
5318,20260519900252,1366000,태성,323280,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,68900.0,62100.0,66300.0,65500.0,-0.0986937590711175,-0.0377358490566037,-0.0493468795355588,,5318,7141150000.0,37859245040,0.1886,ok
5205,20260519900397,567897,에스비비테크,389500,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,76200.0,74700.0,85100.0,83000.0,-0.0196850393700787,0.1167979002624672,0.0892388451443568,,5205,1206518000.0,7197979874,0.16699999999999998,ok
5127,20260519900588,365457,제이티,089790,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,5730.0,5830.0,6450.0,6210.0,0.0174520069808028,0.12565445026178,0.0837696335078534,,5127,7837602000.0,38378522208,0.20420000000000002,ok
5044,20260519900720,537832,푸른로보틱스,094940,단일판매ㆍ공급계약체결,2026-05-19,KOSDAQ,11230.0,10760.0,11750.0,13000.0,-0.0418521816562778,0.0463045414069456,0.157613535173642,,5044,3400000000.0,23475613984,0.1448,ok
4859,20260520800239,126371,삼성전기,009150,단일판매ㆍ공급계약체결,2026-05-20,KOSPI,1061000.0,1204000.0,1340000.0,1849000.0,0.1347785108388313,0.2629594721960415,0.7426955702167766,,4859,1557034520000.0,11314459238100,0.138,ok
4711,20260520800511,435312,하이스틸,071090,단일판매ㆍ공급계약체결,2026-05-20,KOSPI,3710.0,3840.0,3875.0,3600.0,0.0350404312668464,0.0444743935309972,-0.0296495956873314,,4711,37591651278.0,256623288696,0.1465,ok
4906,20260520900186,1043853,베노티앤알,206400,단일판매ㆍ공급계약체결,2026-05-20,KOSDAQ,1020.0,1012.0,1151.0,1244.0,-0.0078431372549019,0.1284313725490196,0.219607843137255,,4906,1094000000.0,4774718589,0.2291,ok
4851,20260520900257,356802,큐렉소,060280,단일판매ㆍ공급계약체결,2026-05-20,KOSDAQ,12400.0,13020.0,13090.0,12220.0,0.05,0.0556451612903226,-0.014516129032258,,4851,8456625000.0,74531816400,0.114,ok
4811,20260520900338,654175,피엠티,147760,단일판매ㆍ공급계약체결,2026-05-20,KOSDAQ,6850.0,8060.0,9470.0,7830.0,0.1766423357664233,0.3824817518248176,0.1430656934306569,,4811,6552000000.0,25287736817,0.2591,ok
4553,20260520900760,1554508,액스비스,0011A0,단일판매ㆍ공급계약체결,2026-05-20,KOSDAQ,18350.0,20850.0,21350.0,20350.0,0.1362397820163488,0.1634877384196185,0.108991825613079,,4553,8000000000.0,56573055392,0.1414,ok
3736,20260521900962,442154,제이엔케이글로벌,126880,단일판매ㆍ공급계약체결,2026-05-21,KOSDAQ,3150.0,3320.0,3385.0,3135.0,0.053968253968254,0.0746031746031745,-0.0047619047619047,,3736,17868151600.0,147293291891,0.1213,ok
657,20260527900104,1408999,웨이버스,336060,단일판매ㆍ공급계약체결,2026-05-27,KOSDAQ,799.0,781.0,793.0,720.0,-0.0225281602002502,-0.0075093867334167,-0.0988735919899874,,657,7191882618.0,70202813590,0.1024,ok
2633,20260526900237,261957,한국정보공학,039740,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,5050.0,4740.0,4725.0,3865.0,-0.0613861386138614,-0.0643564356435643,-0.2346534653465346,,2633,34823250000.0,146286069658,0.23800000000000002,ok
2631,20260526900238,261957,한국정보공학,039740,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,5050.0,4740.0,4725.0,3865.0,-0.0613861386138614,-0.0643564356435643,-0.2346534653465346,,2631,16190227240.0,146286069658,0.1107,ok
2625,20260526900248,131504,서한,011370,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,952.0,917.0,921.0,867.0,-0.0367647058823529,-0.032563025210084,-0.0892857142857143,,2625,155433439950.0,645114000000,0.2409,ok
2537,20260526900336,159731,글로본,019660,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,1928.0,1870.0,1872.0,1849.0,-0.0300829875518672,-0.0290456431535269,-0.0409751037344398,,2537,2723533117.0,12948120906,0.21030000000000001,ok
2338,20260526900576,154718,비츠로셀,082920,단일판매ㆍ공급계약체결(자율공시),2026-05-26,KOSDAQ,58000.0,55300.0,52800.0,52500.0,-0.046551724137931,-0.089655172413793,-0.0948275862068965,,2338,20471686070.0,243082541135,0.084,ok
2232,20260526900736,216762,한양이엔지,045100,단일판매ㆍ공급계약체결,2026-05-26,KOSDAQ,33350.0,34050.0,31650.0,30000.0,0.0209895052473763,-0.0509745127436281,-0.1004497751124438,,2232,121380562000.0,1118180793899,0.10859999999999999,ok
146,20260527900774,138303,아이티센엔텍,010280,단일판매ㆍ공급계약체결(자율공시),2026-05-27,KOSDAQ,6810.0,6820.0,6560.0,6790.0,0.0014684287812041,-0.0367107195301027,-0.0029368575624082,,146,47945884091.0,572026600945,0.08380000000000001,ok
