id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error
1105567,20220615800149,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-06-15,KOSPI,86000.0,85900.0,87900.0,88800.0,-0.0011627906976744429,0.02209302325581386,0.032558139534883734,
1100473,20220627800257,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-06-27,KOSPI,91200.0,91600.0,91200.0,88600.0,0.004385964912280604,0.0,-0.028508771929824595,
1095088,20220707800122,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-07-07,KOSPI,82800.0,83300.0,81900.0,80300.0,0.006038647342995196,-0.010869565217391353,-0.03019323671497587,
1095076,20220707800131,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-07-07,KOSPI,82800.0,83300.0,81900.0,80300.0,0.006038647342995196,-0.010869565217391353,-0.03019323671497587,
1081728,20220810800111,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-08-10,KOSPI,92600.0,94000.0,93600.0,92100.0,0.015118790496760237,0.010799136069114423,-0.005399568034557212,
1066033,20220905800315,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-09-05,KOSPI,91700.0,92100.0,88300.0,86400.0,0.004362050163576825,-0.037077426390403456,-0.05779716466739371,
1063494,20220914800096,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-09-14,KOSPI,86400.0,86400.0,84200.0,84600.0,0.0,-0.02546296296296291,-0.02083333333333337,
1055456,20221005800055,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-10-05,KOSPI,74900.0,79600.0,80100.0,74000.0,0.06275033377837125,0.06942590120160208,-0.012016021361815787,
1055317,20221005800254,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-10-05,KOSPI,74900.0,79600.0,80100.0,74000.0,0.06275033377837125,0.06942590120160208,-0.012016021361815787,
1053413,20221011800109,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-10-11,KOSPI,76600.0,77300.0,74000.0,74100.0,0.009138381201044377,-0.03394255874673624,-0.03263707571801566,
1039949,20221111800210,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-11-11,KOSPI,78300.0,76900.0,77400.0,78100.0,-0.017879948914431676,-0.011494252873563204,-0.0025542784163473664,
1026738,20221201800201,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-12-01,KOSPI,77100.0,74000.0,73800.0,72800.0,-0.04020752269779504,-0.04280155642023342,-0.055771725032425445,
1023739,20221209800216,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-12-09,KOSPI,73600.0,73600.0,74500.0,72800.0,0.0,0.012228260869565188,-0.010869565217391353,
1021426,20221214800355,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-12-14,KOSPI,74500.0,73000.0,72800.0,72400.0,-0.020134228187919434,-0.02281879194630876,-0.028187919463087296,
1016763,20221222800119,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2022-12-22,KOSPI,74000.0,72100.0,72000.0,70700.0,-0.025675675675675635,-0.027027027027026973,-0.04459459459459458,
1005314,20230117800140,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-01-17,KOSPI,76100.0,75300.0,75200.0,76900.0,-0.010512483574244391,-0.01182654402102501,0.010512483574244502,
1004242,20230119800090,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-01-19,KOSPI,75200.0,76300.0,76200.0,77100.0,0.0146276595744681,0.013297872340425565,0.025265957446808596,
1003711,20230120800066,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-01-20,KOSPI,76300.0,76200.0,76900.0,79600.0,-0.001310615989515096,0.007863695937090354,0.04325032765399728,
999561,20230201800100,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-02-01,KOSPI,80200.0,79400.0,83000.0,79600.0,-0.009975062344139696,0.034912718204488824,-0.007481296758104716,
993126,20230214800483,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-02-14,KOSPI,84000.0,84800.0,85400.0,84800.0,0.00952380952380949,0.016666666666666607,0.00952380952380949,
990680,20230217800135,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-02-17,KOSPI,85100.0,83400.0,84800.0,85400.0,-0.0199764982373678,-0.003525264394829586,0.003525264394829586,
988608,20230222800132,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-02-22,KOSPI,85500.0,85300.0,85400.0,83200.0,-0.002339181286549752,-0.0011695906432748204,-0.026900584795321647,
980352,20230302800156,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-03-02,KOSPI,83200.0,80700.0,80500.0,76800.0,-0.030048076923076872,-0.03245192307692313,-0.07692307692307687,
963393,20230320800275,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항)(현대중공업주식회사),2023-03-20,KOSPI,73100.0,74500.0,74000.0,73300.0,0.019151846785225635,0.012311901504787892,0.002735978112175186,
952225,20230329800173,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항)(현대삼호중공업),2023-03-29,KOSPI,76000.0,76800.0,77500.0,78700.0,0.010526315789473717,0.019736842105263053,0.03552631578947363,
913645,20230413800147,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항)(현대삼호중공업),2023-04-13,KOSPI,80500.0,83300.0,83800.0,86000.0,0.034782608695652195,0.0409937888198757,0.06832298136645965,
899886,20230502800164,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항)(현대삼호중공업),2023-05-02,KOSPI,83800.0,83800.0,82600.0,87200.0,0.0,-0.014319809069212375,0.04057279236276856,
899882,20230502800171,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-05-02,KOSPI,83800.0,83800.0,82600.0,87200.0,0.0,-0.014319809069212375,0.04057279236276856,
899881,20230502800176,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-05-02,KOSPI,83800.0,83800.0,82600.0,87200.0,0.0,-0.014319809069212375,0.04057279236276856,
881074,20230601800020,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-06-01,KOSPI,97000.0,98800.0,103800.0,103700.0,0.01855670103092777,0.07010309278350513,0.06907216494845358,
867316,20230703800159,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-07-03,KOSPI,116100.0,118900.0,121500.0,121700.0,0.024117140396210157,0.04651162790697683,0.048234280792420314,
867304,20230703800182,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-07-03,KOSPI,116100.0,118900.0,121500.0,121700.0,0.024117140396210157,0.04651162790697683,0.048234280792420314,
865324,20230707800113,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-07-07,KOSPI,120400.0,121700.0,124000.0,129400.0,0.010797342192691017,0.029900332225913706,0.07475083056478415,
853565,20230803800123,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-08-03,KOSPI,120000.0,121500.0,120600.0,119400.0,0.012499999999999956,0.004999999999999893,-0.0050000000000000044,
841627,20230821800097,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-08-21,KOSPI,113000.0,113000.0,113300.0,120400.0,0.0,0.0026548672566371057,0.06548672566371683,
831544,20230907800153,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-09-07,KOSPI,119000.0,118800.0,120800.0,120000.0,-0.001680672268907557,0.015126050420168013,0.008403361344537785,
831535,20230907800155,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-09-07,KOSPI,119000.0,118800.0,120800.0,120000.0,-0.001680672268907557,0.015126050420168013,0.008403361344537785,
813311,20231026800098,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-10-26,KOSPI,96900.0,94700.0,93300.0,93300.0,-0.02270381836945301,-0.037151702786377694,-0.037151702786377694,
811825,20231030800118,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-10-30,KOSPI,93300.0,90300.0,92000.0,102600.0,-0.032154340836012874,-0.01393354769560562,0.09967845659163976,
806382,20231110800158,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-11-10,KOSPI,97100.0,95700.0,95300.0,98200.0,-0.01441812564366629,-0.018537590113285263,0.011328527291452062,
804578,20231114800170,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-11-14,KOSPI,95300.0,99400.0,99100.0,101100.0,0.043022035676810066,0.039874081846799525,0.060860440713536246,
800117,20231117800063,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-11-17,KOSPI,98200.0,100900.0,101100.0,102000.0,0.027494908350305547,0.029531568228105876,0.0386965376782078,
791343,20231201800111,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-12-01,KOSPI,111300.0,114500.0,113900.0,109400.0,0.02875112309074579,0.02336028751123087,-0.017070979335130243,
784128,20231215800256,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2023-12-15,KOSPI,113600.0,112100.0,110700.0,112000.0,-0.01320422535211263,-0.0255281690140845,-0.014084507042253502,
774383,20240105800038,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-05,KOSPI,110700.0,111900.0,110700.0,109100.0,0.01084010840108407,0.0,-0.014453477868112019,
773429,20240108800306,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-08,KOSPI,111900.0,110700.0,110900.0,112800.0,-0.01072386058981234,-0.00893655049151032,0.008042895442359255,
772559,20240110800103,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-10,KOSPI,110900.0,108600.0,109100.0,104400.0,-0.020739404869251632,-0.0162308385933273,-0.0586113615870153,
770499,20240115800386,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-15,KOSPI,112800.0,109300.0,104400.0,114600.0,-0.031028368794326244,-0.07446808510638303,0.015957446808510634,
769094,20240118800213,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-18,KOSPI,105100.0,113300.0,114600.0,115900.0,0.07802093244529029,0.09039010466222641,0.10275927687916275,
767965,20240122800221,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-22,KOSPI,114600.0,113500.0,111400.0,113500.0,-0.009598603839441555,-0.027923211169284423,-0.009598603839441555,
764641,20240129800146,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-29,KOSPI,113500.0,111700.0,113500.0,123000.0,-0.01585903083700435,0.0,0.08370044052863435,
763031,20240131800424,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-31,KOSPI,113500.0,114700.0,119100.0,121400.0,0.010572687224669641,0.04933920704845818,0.0696035242290749,
763019,20240131800463,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-01-31,KOSPI,113500.0,114700.0,119100.0,121400.0,0.010572687224669641,0.04933920704845818,0.0696035242290749,
750522,20240220800100,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-02-20,KOSPI,116400.0,118800.0,116800.0,113800.0,0.020618556701030855,0.0034364261168384758,-0.022336769759450203,
746762,20240226800161,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-02-26,KOSPI,111500.0,113800.0,115300.0,110200.0,0.020627802690583064,0.03408071748878916,-0.011659192825112075,
744127,20240228800155,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-02-28,KOSPI,115300.0,111900.0,107800.0,113500.0,-0.02948829141370335,-0.0650477016478751,-0.015611448395490002,
737360,20240306800276,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-03-06,KOSPI,112400.0,113500.0,112200.0,112900.0,0.009786476868327343,-0.001779359430605032,0.004448398576512469,
732290,20240312800339,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-03-12,KOSPI,114100.0,112900.0,118500.0,124500.0,-0.010517090271691454,0.03856266432953559,0.09114811568799297,
724514,20240318800132,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-03-18,KOSPI,125400.0,124500.0,127600.0,124400.0,-0.0071770334928229484,0.01754385964912286,-0.00797448165869219,
678027,20240409800332,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-04-09,KOSPI,118600.0,116300.0,117600.0,112300.0,-0.019392917369308593,-0.00843170320404718,-0.05311973018549743,
665502,20240417800113,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-04-17,KOSPI,112300.0,119400.0,119300.0,129400.0,0.06322350845948344,0.06233303650934996,0.15227070347284055,
655644,20240503800165,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-05-03,KOSPI,128300.0,132500.0,130800.0,136300.0,0.03273577552611062,0.019485580670304037,0.06235385814497274,
621849,20240702800530,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-07-02,KOSPI,157200.0,156700.0,159700.0,159700.0,-0.0031806615776081015,0.01590330788804062,0.01590330788804062,
621111,20240704800367,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-07-04,KOSPI,159700.0,155700.0,160000.0,167100.0,-0.02504696305572951,0.0018785222291797243,0.04633688165309957,
619917,20240708800117,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-07-08,KOSPI,160000.0,159700.0,164100.0,168800.0,-0.00187499999999996,0.02562500000000001,0.05499999999999994,
617100,20240715800155,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-07-15,KOSPI,168800.0,178300.0,179200.0,186600.0,0.05627962085308047,0.06161137440758302,0.10545023696682465,
617097,20240715800158,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-07-15,KOSPI,168800.0,178300.0,179200.0,186600.0,0.05627962085308047,0.06161137440758302,0.10545023696682465,
576917,20240927800190,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-09-27,KOSPI,184500.0,187700.0,183300.0,185000.0,0.017344173441734334,-0.006504065040650375,0.0027100271002709064,
575049,20241002800140,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-10-02,KOSPI,183300.0,185800.0,184000.0,185200.0,0.013638843426077463,0.003818876159301654,0.010365521003818934,
570722,20241015800044,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-10-15,KOSPI,195100.0,192900.0,197200.0,194900.0,-0.011276268580215243,0.010763710917478297,-0.001025115325474113,
560528,20241107800479,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-11-07,KOSPI,197000.0,194000.0,193900.0,192900.0,-0.015228426395939132,-0.015736040609137025,-0.020812182741116736,
553697,20241118800040,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-11-18,KOSPI,194400.0,199200.0,204000.0,216500.0,0.024691358024691468,0.04938271604938271,0.11368312757201648,
545149,20241129800744,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2024-11-29,KOSPI,204500.0,195500.0,197200.0,189300.0,-0.044009779951100225,-0.035696821515892374,-0.07432762836185824,
520690,20250120800744,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-01-20,KOSPI,244000.0,248500.0,241000.0,232000.0,0.018442622950819665,-0.012295081967213073,-0.049180327868852514,
519144,20250123800037,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-01-23,KOSPI,226000.0,228500.0,232000.0,225500.0,0.01106194690265494,0.026548672566371723,-0.0022123893805309214,
490923,20250304800173,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-03-04,KOSPI,235500.0,251000.0,246500.0,217000.0,0.06581740976645434,0.04670912951167727,-0.07855626326963905,
447063,20250402800276,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-04-02,KOSPI,206000.0,207500.0,204000.0,195500.0,0.00728155339805836,-0.009708737864077666,-0.050970873786407744,
443120,20250403800347,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-04-03,KOSPI,207500.0,204000.0,186200.0,213000.0,-0.016867469879518038,-0.10265060240963853,0.026506024096385472,
410729,20250425800116,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-04-25,KOSPI,265500.0,266500.0,269500.0,280000.0,0.0037664783427495685,0.015065913370998052,0.05461393596986808,
409580,20250428800173,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-04-28,KOSPI,266500.0,269500.0,272000.0,287000.0,0.011257035647279645,0.02063789868667909,0.07692307692307687,
405299,20250507800174,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-05-07,KOSPI,280000.0,287000.0,283500.0,288000.0,0.02499999999999991,0.012499999999999956,0.02857142857142847,
390082,20250530800505,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-05-30,KOSPI,316500.0,312500.0,327500.0,335500.0,-0.012638230647709303,0.034755134281200695,0.0600315955766193,
384749,20250610800115,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-06-10,KOSPI,335500.0,336500.0,340500.0,365000.0,0.0029806259314455463,0.014903129657227954,0.08792846497764528,
379269,20250623800154,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-06-23,KOSPI,375500.0,392000.0,364000.0,366000.0,0.04394141145139807,-0.030625832223701743,-0.025299600532623145,
376431,20250627800140,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-06-27,KOSPI,364000.0,366000.0,365000.0,307000.0,0.005494505494505475,0.0027472527472527375,-0.1565934065934066,
371383,20250708800093,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-07-08,KOSPI,320500.0,327500.0,329000.0,328000.0,0.021840873634945357,0.026521060842433775,0.023400936037441422,
371377,20250708800097,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-07-08,KOSPI,320500.0,327500.0,329000.0,328000.0,0.021840873634945357,0.026521060842433775,0.023400936037441422,
338195,20250904800194,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-09-04,KOSPI,422000.0,428500.0,424500.0,423000.0,0.01540284360189581,0.005924170616113722,0.0023696682464455776,
337053,20250908800061,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-09-08,KOSPI,424500.0,414000.0,414500.0,411500.0,-0.02473498233215543,-0.02355712603062421,-0.03062426383981154,
334223,20250915800100,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-09-15,KOSPI,411500.0,416000.0,416000.0,403000.0,0.010935601458080146,0.010935601458080146,-0.020656136087484844,
321796,20251020800154,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-10-20,KOSPI,423500.0,438500.0,462000.0,473000.0,0.03541912632821731,0.09090909090909083,0.11688311688311681,
317020,20251030800181,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-10-30,KOSPI,461500.0,474000.0,479500.0,418500.0,0.027085590465872222,0.03900325027085594,-0.09317443120260027,
312637,20251110800039,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-11-10,KOSPI,424500.0,418000.0,426000.0,436500.0,-0.01531213191990577,0.0035335689045936647,0.028268551236749095,
305883,20251118800094,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-11-18,KOSPI,426000.0,418000.0,433500.0,420000.0,-0.018779342723004744,0.01760563380281699,-0.014084507042253502,
304099,20251121800424,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-11-21,KOSPI,420000.0,434000.0,420000.0,410000.0,0.03333333333333344,0.0,-0.023809523809523836,
303738,20251124800131,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-11-24,KOSPI,434000.0,420000.0,428000.0,403000.0,-0.032258064516129004,-0.01382488479262678,-0.0714285714285714,
303737,20251124800132,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-11-24,KOSPI,434000.0,420000.0,428000.0,403000.0,-0.032258064516129004,-0.01382488479262678,-0.0714285714285714,
296643,20251202800104,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-12-02,KOSPI,413000.0,423000.0,419000.0,447500.0,0.02421307506053272,0.014527845036319542,0.08353510895883787,
286009,20251219800433,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-12-19,KOSPI,421000.0,418500.0,432000.0,410500.0,-0.005938242280285055,0.026128266033254244,-0.02494061757719712,
283571,20251224800162,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-12-24,KOSPI,416000.0,403000.0,410500.0,401000.0,-0.03125,-0.013221153846153855,-0.03605769230769229,
282176,20251226800855,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2025-12-26,KOSPI,403000.0,410500.0,407000.0,414000.0,0.018610421836228186,0.00992555831265518,0.027295285359801413,
277999,20260106800156,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-01-06,KOSPI,414000.0,418000.0,424500.0,462500.0,0.009661835748792313,0.0253623188405796,0.11714975845410636,
272337,20260116800207,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-01-16,KOSPI,438500.0,444500.0,443000.0,436000.0,0.0136830102622576,0.010262257696693311,-0.005701254275940704,
271356,20260120800211,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-01-20,KOSPI,443000.0,428500.0,424500.0,426500.0,-0.03273137697516926,-0.04176072234762984,-0.03724604966139955,
264106,20260202800947,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-02-02,KOSPI,401500.0,417500.0,424500.0,390000.0,0.03985056039850554,0.05728518057285181,-0.028642590286425906,
244481,20260226800208,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-02-26,KOSPI,452000.0,450000.0,441500.0,402000.0,-0.004424778761061954,-0.023230088495575174,-0.11061946902654862,
112414,20260227800230,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-02-27,KOSPI,450000.0,441500.0,379000.0,400000.0,-0.018888888888888844,-0.1577777777777778,-0.11111111111111116,
106858,20260305800849,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-03-05,KOSPI,407000.0,402000.0,400000.0,425000.0,-0.012285012285012331,-0.017199017199017175,0.04422604422604426,
105745,20260306800225,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-03-06,KOSPI,402000.0,400000.0,404000.0,416000.0,-0.00497512437810943,0.004975124378109541,0.03482587064676612,
103088,20260310800414,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-03-10,KOSPI,404000.0,420000.0,425000.0,420000.0,0.03960396039603964,0.051980198019802026,0.03960396039603964,
95153,20260316800234,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-03-16,KOSPI,409500.0,420000.0,425000.0,366000.0,0.02564102564102555,0.03785103785103794,-0.10622710622710618,
57031,20260403800582,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-03,KOSPI,375000.0,371500.0,376000.0,394000.0,-0.009333333333333305,0.002666666666666595,0.05066666666666664,
56981,20260403800587,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-03,KOSPI,375000.0,371500.0,376000.0,394000.0,-0.009333333333333305,0.002666666666666595,0.05066666666666664,
43548,20260408800703,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-08,KOSPI,389500.0,391000.0,394000.0,401500.0,0.0038510911424902705,0.011553273427471034,0.030808729139923052,
27515,20260416800167,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-16,KOSPI,408000.0,419500.0,413000.0,461000.0,0.02818627450980382,0.01225490196078427,0.1299019607843137,
26801,20260417800196,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-17,KOSPI,419500.0,413000.0,427500.0,476000.0,-0.015494636471990453,0.019070321811680557,0.13468414779499405,
24761,20260422800051,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-22,KOSPI,463000.0,461000.0,476000.0,472000.0,-0.004319654427645814,0.02807775377969768,0.01943844492440605,
24673,20260422800184,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-04-22,KOSPI,463000.0,461000.0,476000.0,472000.0,-0.004319654427645814,0.02807775377969768,0.01943844492440605,
16372,20260504800307,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-05-04,KOSPI,469500.0,452500.0,467500.0,464500.0,-0.03620873269435565,-0.004259850905218299,-0.010649627263045747,
14324,20260508800186,00164830,HD한국조선해양,009540,단일판매ㆍ공급계약체결(자회사의 주요경영사항),2026-05-08,KOSPI,452000.0,474000.0,464500.0,416000.0,0.04867256637168138,0.02765486725663724,-0.07964601769911506,
