id,receipt_no,corp_code,corp_name,stock_code,report_name,event_date,market,t0_close,t+1_close,t+2_close,t+5_close,ret_1d,ret_2d,ret_5d,error,t0_date,t+1_date,t+2_date,t+5_date,benchmark_source,benchmark_symbol,benchmark_t0_close,benchmark_t1_close,benchmark_t2_close,benchmark_t5_close,benchmark_ret_1d,benchmark_ret_2d,benchmark_ret_5d,abnormal_ret_1d,abnormal_ret_2d,abnormal_ret_5d,benchmark_alignment
535615,20241216000316,00992871,종근당,185750,주요사항보고서(무상증자결정),2024-12-16,KOSPI,86452.0,88553.0,88171.0,88553.0,0.024302503123120323,0.01988386619164384,0.024302503123120323,,2024-12-16,2024-12-17,2024-12-18,2024-12-23,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2488.97,2456.81,2484.43,2442.01,-0.012921007485023894,-0.0018240476984455745,-0.018867242272907925,0.03722351060814422,0.021707913890089414,0.04316974539602825,complete
1243081,20211209800513,00149354,종근당홀딩스,001630,주요사항보고서(무상증자결정)(자회사의 주요경영사항),2021-12-09,KOSPI,76000.0,73600.0,74200.0,74500.0,-0.03157894736842104,-0.023684210526315752,-0.019736842105263164,,2021-12-09,2021-12-10,2021-12-13,2021-12-16,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,3029.57,3010.23,3001.66,3006.41,-0.006383744227728694,-0.0092125285106468,-0.007644649240651447,-0.025195203140692346,-0.014471682015668952,-0.012092192864611717,complete
1024223,20221208800248,00149354,종근당홀딩스,001630,주요사항보고서(무상증자결정)(자회사의 주요경영사항),2022-12-08,KOSPI,55300.0,54700.0,54800.0,56400.0,-0.010849909584086825,-0.009041591320072317,0.019891500904159143,,2022-12-08,2022-12-09,2022-12-12,2022-12-15,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2371.08,2389.04,2373.02,2360.97,0.007574607351924056,0.0008181925536043799,-0.004263879750999622,-0.018424516936010882,-0.009859783873676697,0.024155380655158765,complete
784385,20231214801569,00149354,종근당홀딩스,001630,주요사항보고서(무상증자결정)(자회사의 주요경영사항),2023-12-14,KOSPI,60000.0,59900.0,59600.0,59200.0,-0.0016666666666667052,-0.00666666666666671,-0.013333333333333308,,2023-12-14,2023-12-15,2023-12-18,2023-12-21,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2544.18,2563.56,2566.86,2600.02,0.00761738556234226,0.008914463599273725,0.021948132600680736,-0.009284052229008966,-0.015581130265940435,-0.035281465934014045,complete
535603,20241216801786,00149354,종근당홀딩스,001630,주요사항보고서(무상증자결정)(자회사의 주요경영사항),2024-12-16,KOSPI,49750.0,50300.0,50400.0,50400.0,0.011055276381909618,0.01306532663316573,0.01306532663316573,,2024-12-16,2024-12-17,2024-12-18,2024-12-23,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSPI,2488.97,2456.81,2484.43,2442.01,-0.012921007485023894,-0.0018240476984455745,-0.018867242272907925,0.023976283866933512,0.014889374331611305,0.031932568906073655,complete
1242966,20211210000071,01136001,나노실리칸첨단소재,286750,주요사항보고서(무상증자결정),2021-12-10,KOSDAQ,3796.0,3801.0,3774.0,3605.0,0.0013171759747101497,-0.005795574288725014,-0.05031612223393045,,2021-12-10,2021-12-13,2021-12-14,2021-12-17,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1011.57,1005.96,1002.81,1001.26,-0.0055458346926066104,-0.00865980604407024,-0.010192077661457022,0.00686301066731676,0.0028642317553452257,-0.04012404457247343,complete
1242967,20211210900140,01136001,나노실리칸첨단소재,286750,주권매매거래정지(무상증자),2021-12-10,KOSDAQ,3796.0,3801.0,3774.0,3605.0,0.0013171759747101497,-0.005795574288725014,-0.05031612223393045,,2021-12-10,2021-12-13,2021-12-14,2021-12-17,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1011.57,1005.96,1002.81,1001.26,-0.0055458346926066104,-0.00865980604407024,-0.010192077661457022,0.00686301066731676,0.0028642317553452257,-0.04012404457247343,complete
1233168,20211228900710,01136001,나노실리칸첨단소재,286750,권배락(무상증자 및 배당),2021-12-28,KOSDAQ,4110.0,4080.0,3940.0,3960.0,-0.007299270072992692,-0.041362530413625254,-0.03649635036496346,,2021-12-28,2021-12-29,2021-12-30,2022-01-05,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1027.44,1028.05,1033.98,1009.62,0.0005937086350540355,0.006365335202055622,-0.017344078486335013,-0.007892978708046727,-0.047727865615680876,-0.019152271878628446,complete
1242080,20211213000117,00397252,조이시티,067000,주요사항보고서(무상증자결정),2021-12-13,KOSDAQ,9067.0,9200.0,9133.0,8533.0,0.01466857836108959,0.007279144149112238,-0.05889489357008937,,2021-12-13,2021-12-14,2021-12-15,2021-12-20,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1005.96,1002.81,1003.52,990.51,-0.0031313372301086106,-0.0024255437591952367,-0.015358463557199165,0.0177999155911982,0.009704687908307474,-0.043536430012890204,complete
1242081,20211213900263,00397252,조이시티,067000,주권매매거래정지(무상증자),2021-12-13,KOSDAQ,9067.0,9200.0,9133.0,8533.0,0.01466857836108959,0.007279144149112238,-0.05889489357008937,,2021-12-13,2021-12-14,2021-12-15,2021-12-20,NAVER_FINANCE_DOMESTIC_INDEX_DAILY,KOSDAQ,1005.96,1002.81,1003.52,990.51,-0.0031313372301086106,-0.0024255437591952367,-0.015358463557199165,0.0177999155911982,0.009704687908307474,-0.043536430012890204,complete
